"FS51_roi","FS53_roi","r_value","p_value"
"L.ENT","L.transT",0.293576217300809,7.46025377011149e-21
"L.ENT","L.posCG",-0.01713365047409,0.592908744840461
"L.ENT","R.transT",0.311743936418678,1.93409841462851e-23
"L.ENT","R.preCN",0.179430616130808,1.65877778738153e-08
"L.ENT","L.preCEN",0.209504280308465,3.83731557867064e-11
"L.ENT","L.infP",0.249230551291446,2.76137443096268e-15
"L.ENT","R.infP",0.226378694713223,8.2861605747821e-13
"L.ENT","R.INS",0.333316818283702,9.3873478853272e-27
"L.ENT","R.caumidF",0.0459318411935992,0.151608077577951
"L.ENT","R.paraCEN",0.204237041820512,1.1916227908899e-10
"L.ENT","L.infT",0.385804102819527,5.40675867254658e-36
"L.ENT","R.supF",0.0543796407900775,0.0895165087469543
"L.ENT","L.paraH",0.317497520664868,2.68437791094175e-24
"L.ENT","L.midT",0.346138264073062,7.47142163844826e-29
"L.ENT","R.paraH",0.33615844033001,3.2793458462793e-27
"L.ENT","L.isthCG",0.0153076532750475,0.632905375656847
"L.ENT","L.parsTRI",0.131120603876411,3.97650559989095e-05
"L.ENT","R.infT",0.426888112489243,1.68169616564219e-44
"L.ENT","R.latorbF",0.329334532169747,4.02365724986048e-26
"L.ENT","L.rosmidF",0.0376647113694243,0.239757782437761
"L.ENT","L.supF",0.097516269452986,0.00228938122175911
"L.ENT","R.cauantCG",-0.0211510804101449,0.509248745477246
"L.ENT","L.LG",0.251949285783099,1.34604683045192e-15
"L.ENT","R.isthCG",0.00248706217913285,0.938147152034719
"L.ENT","L.medorbF",0.26688265390732,2.22701031508536e-17
"L.ENT","R.SM",0.204468591547458,1.134437483868e-10
"L.ENT","L.supT",0.415432281735243,5.22988897267657e-42
"L.ENT","R.midT",0.34073502627519,5.88909638129304e-28
"L.ENT","L.postCEN",0.259951950957924,1.54414786461871e-16
"L.ENT","R.latO",0.261588561575702,9.82515084781023e-17
"L.ENT","R.parOP",0.239342232676672,3.50607883828122e-14
"L.ENT","L.paraCEN",0.198154620535736,4.24785760051248e-10
"L.ENT","R.parsTRI",0.149997734712929,2.5172622792634e-06
"L.ENT","R.medorbF",0.14746062163816,3.72389070794703e-06
"L.ENT","R.CN",0.213593464649016,1.5592351923849e-11
"L.ENT","L.INS",0.301100314864912,6.6659803846455e-22
"R.FUS","L.cauantCG",0.235856152646896,8.36205938118326e-14
"R.FUS","L.parsORB",0.330219030979372,2.91767521005524e-26
"R.FUS","R.parsORB",0.312093761387733,1.7173931889648e-23
"R.FUS","L.preCN",0.560936905134764,5.5840985182817e-82
"R.FUS","R.ENT",0.418959942496121,9.14376549521931e-43
"R.FUS","L.CN",0.436284659312335,1.28289008755154e-46
"R.FUS","R.periCAL",0.307200554979954,8.92251931890701e-23
"R.FUS","L.rosantCG",0.402503829332669,2.61811515554582e-39
"R.FUS","L.caumidF",0.217684737490849,6.21742878310407e-12
"R.FUS","R.rosantCG",0.262885059753823,6.85196402560401e-17
"R.FUS","L.latO",0.577957678331057,4.62998971423833e-88
"R.FUS","L.FUS",0.689136444145399,2.10365996692816e-138
"R.FUS","R.LG",0.559021257671665,2.56736169039382e-81
"R.FUS","R.postCEN",0.493427945611698,5.02311099660308e-61
"R.FUS","L.periCAL",0.306504231506616,1.12520026310999e-22
"R.FUS","L.SM",0.487117656819678,2.68729623153009e-59
"R.FUS","L.parOP",0.425069908939568,4.24456196786926e-44
"R.FUS","L.supP",0.557360072493149,9.56152947423388e-81
"R.FUS","R.posCG",0.251201358559768,1.6416567885278e-15
"R.FUS","L.ENT",0.365350896136509,3.46624130522477e-32
"R.FUS","R.FUS",0.829258034064446,2.32425454895452e-248
"R.FUS","R.supP",0.503941056061525,5.49526172893684e-64
"R.FUS","R.supT",0.577426692424776,7.25644785795734e-88
"R.FUS","R.rosmidF",0.188750313553895,2.80388316045213e-09
"R.FUS","R.preCEN",0.405982514561862,5.0496455815319e-40
"R.FUS","L.latorbF",0.502154538153938,1.78018905187682e-63
"R.FUS","L.transT",0.509989800504421,9.74919875120837e-66
"R.FUS","L.posCG",0.321755321849213,6.05335517994834e-25
"R.FUS","R.transT",0.502254848407593,1.66680083753754e-63
"R.FUS","R.preCN",0.528304475815062,2.93097316147947e-71
"R.FUS","L.preCEN",0.429348074305161,4.76228902279412e-45
"R.FUS","L.infP",0.593736914036729,5.00296100538217e-94
"R.FUS","R.infP",0.567806277536505,2.16383621889297e-84
"R.FUS","R.INS",0.537113024422293,4.8800543042166e-74
"R.FUS","R.caumidF",0.204336975357777,1.16660542157882e-10
"R.FUS","R.paraCEN",0.460021861499192,2.84010551354903e-52
"R.FUS","L.infT",0.552497112555745,4.30315821692626e-79
"R.FUS","R.supF",0.235113103148778,1.00461098400533e-13
"R.FUS","L.paraH",0.348297513755583,3.23692449185282e-29
"R.FUS","L.midT",0.479216144082606,3.4926419425807e-57
"R.FUS","R.paraH",0.433963871502558,4.33918699189163e-46
"R.FUS","L.isthCG",0.271955604781863,5.20436883157464e-18
"R.FUS","L.parsTRI",0.310922480646974,2.55501900296803e-23
"R.FUS","R.infT",0.662724487743296,1.79363949895104e-124
"R.FUS","R.latorbF",0.393179430814408,1.96045162051325e-37
"R.FUS","L.rosmidF",0.263418273208835,5.90458554470562e-17
"R.FUS","L.supF",0.330541378203894,2.59449411360023e-26
"R.FUS","R.cauantCG",0.164970658771526,2.18587050328417e-07
"R.FUS","L.LG",0.547226520518125,2.48390251208267e-77
"R.FUS","R.isthCG",0.259427893299646,1.78349101767047e-16
"R.FUS","L.medorbF",0.405939353431472,5.15443146389547e-40
"R.FUS","R.SM",0.498440134959108,2.00529782424541e-62
"R.FUS","L.supT",0.57219376202512,5.81963965776242e-86
"R.FUS","R.midT",0.54561988359781,8.43017390229898e-77
"R.FUS","L.postCEN",0.497584437207188,3.48846310662155e-62
"R.FUS","R.latO",0.588653976565964,4.54032091500021e-92
"R.FUS","R.parOP",0.403294327697292,1.80433576690271e-39
"R.FUS","L.paraCEN",0.502276864753924,1.64289230792146e-63
"R.FUS","R.parsTRI",0.297015519599029,2.4955121846375e-21
"R.FUS","R.medorbF",0.256630085332429,3.82823982364398e-16
"R.FUS","R.CN",0.496322210737991,7.87195845392225e-62
"R.FUS","L.INS",0.55337335913373,2.17721328149804e-79
"R.supP","L.cauantCG",0.189325866707057,2.50481562751405e-09
"R.supP","L.parsORB",0.377362218200961,2.17411106650299e-34
"R.supP","R.parsORB",0.346293984403082,7.03558102176025e-29
"R.supP","L.preCN",0.693660226044638,6.10065047881981e-141
"R.supP","R.ENT",0.125664889205361,8.26854900221462e-05
"R.supP","L.CN",0.557168482571716,1.11219278479615e-80
"R.supP","R.periCAL",0.434354135049281,3.53754743898548e-46
"R.supP","L.rosantCG",0.226626995821791,7.81300508488245e-13
"R.supP","L.caumidF",0.548092741250405,1.28176635488755e-77
"R.supP","R.rosantCG",0.121215854156924,0.000147015699458578
"R.supP","L.latO",0.555819192073569,3.21615554982738e-80
"R.supP","L.FUS",0.372277695462296,1.90992860590971e-33
"R.supP","R.LG",0.518761876094762,2.43327151899731e-68
"R.supP","R.postCEN",0.62234005022428,1.00017023817077e-105
"R.supP","L.periCAL",0.456595148628988,1.98389615148949e-51
"R.supP","L.SM",0.590098955967823,1.27069837991433e-92
"R.supP","L.parOP",0.500768650167359,4.40949706526773e-63
"R.supP","L.supP",0.783204376714341,3.19844344011261e-203
"R.supP","R.posCG",0.349015964583437,2.44697789369047e-29
"R.supP","L.ENT",0.0879575093180641,0.00596517031265271
"R.supP","R.FUS",0.41264209794231,2.04719556782254e-41
"R.supP","R.supP",0.861025518413307,2.8257735747518e-288
"R.supP","R.supT",0.307091627034822,9.25262215016199e-23
"R.supP","R.rosmidF",0.455166666292174,4.43203292857523e-51
"R.supP","R.preCEN",0.531427539298205,3.09910571226549e-72
"R.supP","L.latorbF",0.428656744585473,6.79610517753118e-45
"R.supP","L.transT",0.394865134368585,9.07662150823788e-38
"R.supP","L.posCG",0.305188655378445,1.74110173499087e-22
"R.supP","R.transT",0.414421561915476,8.58673338195157e-42
"R.supP","R.preCN",0.743412553625633,2.48590218952628e-172
"R.supP","L.preCEN",0.549182980730635,5.55876870346489e-78
"R.supP","L.infP",0.669227144632911,9.0675549031692e-128
"R.supP","R.infP",0.716332813548039,2.09400912275058e-154
"R.supP","R.INS",0.263029825385808,6.5808796121006e-17
"R.supP","R.caumidF",0.523133783346021,1.14899178514722e-69
"R.supP","R.paraCEN",0.630002819800661,4.52782942424502e-109
"R.supP","L.infT",0.371085751199604,3.16103218680501e-33
"R.supP","R.supF",0.487059886947531,2.7859413551246e-59
"R.supP","L.paraH",0.161607121189072,3.86077878822878e-07
"R.supP","L.midT",0.35223774384127,6.91639673006286e-30
"R.supP","R.paraH",0.19060750191232,1.94603065439921e-09
"R.supP","L.isthCG",0.261231391563237,1.08469499401183e-16
"R.supP","L.parsTRI",0.462751616021027,5.94211782114493e-53
"R.supP","R.infT",0.377793771197214,1.80470325417127e-34
"R.supP","R.latorbF",0.392636185733182,2.51026577425095e-37
"R.supP","L.rosmidF",0.570044073299754,3.44546455840285e-85
"R.supP","L.supF",0.582017777985868,1.45055533748396e-89
"R.supP","R.cauantCG",0.215533542099864,1.01056042252144e-11
"R.supP","L.LG",0.508920668673695,2.00000882355999e-65
"R.supP","R.isthCG",0.306161470038081,1.26101445029459e-22
"R.supP","L.medorbF",0.392847849173958,2.27987862655671e-37
"R.supP","R.SM",0.618885570676216,3.00238813974621e-104
"R.supP","L.supT",0.316708301576592,3.52858579267109e-24
"R.supP","R.midT",0.342466185628502,3.0527359589774e-28
"R.supP","L.postCEN",0.63575352309524,1.21268226055372e-111
"R.supP","R.latO",0.588441933881574,5.47026237705031e-92
"R.supP","R.parOP",0.401106529574302,5.04309031195253e-39
"R.supP","L.paraCEN",0.645263894799956,5.10314688338192e-116
"R.supP","R.parsTRI",0.379043915572742,1.05058590972206e-34
"R.supP","R.medorbF",0.268864611034374,1.26664847827461e-17
"R.supP","R.CN",0.574048658070399,1.24124056349458e-86
"R.supP","L.INS",0.33388041738042,7.62661294300927e-27
"R.supT","L.cauantCG",0.128106250313355,5.98031131747691e-05
"R.supT","L.parsORB",0.397847242851685,2.29895987101619e-38
"R.supT","R.parsORB",0.398716880893957,1.53624510116201e-38
"R.supT","L.preCN",0.515839242773185,1.82736919124149e-67
"R.supT","R.ENT",0.325051693443259,1.87945456240915e-25
"R.supT","L.CN",0.33257477850931,1.23318861716973e-26
"R.supT","R.periCAL",0.242918866794135,1.4166243965083e-14
"R.supT","L.rosantCG",0.34579608298008,8.52532632767809e-29
"R.supT","L.caumidF",0.297845628704054,1.91160901573609e-21
"R.supT","R.rosantCG",0.259596782647835,1.7026204756552e-16
"R.supT","L.latO",0.456102081816427,2.61938301670121e-51
"R.supT","L.FUS",0.563620640663614,6.47838030752162e-83
"R.supT","R.LG",0.424255146411588,6.41529560031172e-44
"R.supT","R.postCEN",0.544322276328878,2.25094568637981e-76
"R.supT","L.periCAL",0.207608669014964,5.78951984567508e-11
"R.supT","L.SM",0.602706500936122,1.43828315257285e-97
"R.supT","L.parOP",0.555708611912832,3.50781932323508e-80
"R.supT","L.supP",0.529031621088109,1.74072950733993e-71
"R.supT","R.posCG",0.223298959589128,1.7083762170467e-12
"R.supT","L.ENT",0.312106706435202,1.70985253603303e-23
"R.supT","R.FUS",0.606726452860778,3.41868017107177e-99
"R.supT","R.supP",0.457725118097636,1.04762909388772e-51
"R.supT","R.supT",0.859068699716123,1.53771066041703e-285
"R.supT","R.rosmidF",0.323002488218048,3.8953794622613e-25
"R.supT","R.preCEN",0.508334807831377,2.96186943608177e-65
"R.supT","L.latorbF",0.511191644270539,4.33353916825109e-66
"R.supT","L.transT",0.554448106999239,9.41419914064859e-80
"R.supT","L.posCG",0.229364135042243,4.06762147708714e-13
"R.supT","R.transT",0.583286712154757,4.86526475070722e-90
"R.supT","R.preCN",0.485507748248991,7.31986530277191e-59
"R.supT","L.preCEN",0.486513461275035,3.91663144939941e-59
"R.supT","L.infP",0.61095911866736,6.28978901233988e-101
"R.supT","R.infP",0.532514215451364,1.41030602766746e-72
"R.supT","R.INS",0.441637759884787,7.44255327918973e-48
"R.supT","R.caumidF",0.309745932499324,3.80115034478386e-23
"R.supT","R.paraCEN",0.495307129112873,1.51096652632541e-61
"R.supT","L.infT",0.573865221009148,1.44679990214626e-86
"R.supT","R.supF",0.351299863595953,1.0006509424734e-29
"R.supT","L.paraH",0.346696206253369,6.02292672346701e-29
"R.supT","L.midT",0.65460514396303,1.79871742026045e-120
"R.supT","R.paraH",0.385224124190917,6.99312067145624e-36
"R.supT","L.isthCG",0.167265019519837,1.47302831537007e-07
"R.supT","L.parsTRI",0.452395744014051,2.08466500160204e-50
"R.supT","R.infT",0.630861452776911,1.88492379198772e-109
"R.supT","R.latorbF",0.379238047064068,9.65719646780846e-35
"R.supT","L.rosmidF",0.339854970980011,8.2115249980289e-28
"R.supT","L.supF",0.382279752283583,2.56127462820727e-35
"R.supT","R.cauantCG",0.160496115493882,4.64700445249621e-07
"R.supT","L.LG",0.419090171606757,8.57023155851304e-43
"R.supT","R.isthCG",0.138968846187754,1.31785023589215e-05
"R.supT","L.medorbF",0.415310974406646,5.55106236326789e-42
"R.supT","R.SM",0.595960520989088,6.78739943292569e-95
"R.supT","L.supT",0.77827170950002,4.78732294151888e-199
"R.supT","R.midT",0.692551753060491,2.57942394533019e-140
"R.supT","L.postCEN",0.540196732364657,4.9673196498081e-75
"R.supT","R.latO",0.411749895400359,3.1585964245947e-41
"R.supT","R.parOP",0.559001009975029,2.60895594080147e-81
"R.supT","L.paraCEN",0.488942275843089,8.57578246732723e-60
"R.supT","R.parsTRI",0.482258680768723,5.44187286885131e-58
"R.supT","R.medorbF",0.305546013357614,1.54674637291637e-22
"R.supT","R.CN",0.365068017523476,3.89597635191053e-32
"R.supT","L.INS",0.53078256219596,4.93845234671418e-72
"R.rosmidF","L.cauantCG",0.121981131790011,0.000133341981292156
"R.rosmidF","L.parsORB",0.579699869184015,1.05385640546263e-88
"R.rosmidF","R.parsORB",0.622321166975272,1.01906103225961e-105
"R.rosmidF","L.preCN",0.490109165475201,4.11592009532083e-60
"R.rosmidF","R.ENT",-0.0677443656235601,0.0343345324638937
"R.rosmidF","L.CN",0.299174643779718,1.2453044303209e-21
"R.rosmidF","R.periCAL",0.214857923574365,1.17586586161368e-11
"R.rosmidF","L.rosantCG",0.150537108126714,2.31425158988287e-06
"R.rosmidF","L.caumidF",0.572776405868839,3.58571643874544e-86
"R.rosmidF","R.rosantCG",0.230685841825432,2.95900301381464e-13
"R.rosmidF","L.latO",0.255024630435297,5.90945325823875e-16
"R.rosmidF","L.FUS",0.175521968892382,3.4024297264762e-08
"R.rosmidF","R.LG",0.265737249709083,3.07906306477956e-17
"R.rosmidF","R.postCEN",0.376583721296943,3.03996971290771e-34
"R.rosmidF","L.periCAL",0.223560710581577,1.60714667105732e-12
"R.rosmidF","L.SM",0.548414320075342,1.00213642954072e-77
"R.rosmidF","L.parOP",0.526837256440432,8.35457276455198e-71
"R.rosmidF","L.supP",0.471577626694222,3.42533937342556e-55
"R.rosmidF","R.posCG",0.266465766600656,2.50616496151608e-17
"R.rosmidF","L.ENT",-0.0336619164889562,0.293450628045255
"R.rosmidF","R.FUS",0.131910994062545,3.56772901833561e-05
"R.rosmidF","R.supP",0.458768271714566,5.79797580939478e-52
"R.rosmidF","R.supT",0.24125356734662,2.16418217908739e-14
"R.rosmidF","R.rosmidF",0.903243556797415,0
"R.rosmidF","R.preCEN",0.452695098715075,1.76477190728009e-50
"R.rosmidF","L.latorbF",0.548818208881848,7.35399069638217e-78
"R.rosmidF","L.transT",0.255808560949642,4.78238985997744e-16
"R.rosmidF","L.posCG",0.213051667852366,1.75869314827121e-11
"R.rosmidF","R.transT",0.283887780372706,1.50638236283061e-19
"R.rosmidF","R.preCN",0.51721366375932,7.09748611225094e-68
"R.rosmidF","L.preCEN",0.411422403347994,3.70238441432901e-41
"R.rosmidF","L.infP",0.534335158565464,3.74588046901102e-73
"R.rosmidF","R.infP",0.488735722194633,9.76288456215274e-60
"R.rosmidF","R.INS",0.0397094075908448,0.215174951340912
"R.rosmidF","R.caumidF",0.673222580208043,7.7670924371133e-130
"R.rosmidF","R.paraCEN",0.524179247020148,5.50024551488151e-70
"R.rosmidF","L.infT",0.281323626218539,3.27275454587332e-19
"R.rosmidF","R.supF",0.766948926574878,7.40026713355781e-190
"R.rosmidF","L.paraH",0.0225415971122889,0.481800945400728
"R.rosmidF","L.midT",0.352792764159026,5.5552194868525e-30
"R.rosmidF","R.paraH",-0.0208696484885018,0.514901857034628
"R.rosmidF","L.isthCG",0.176396041560752,2.90147626818962e-08
"R.rosmidF","L.parsTRI",0.630677313501577,2.27518205983855e-109
"R.rosmidF","R.infT",0.173141549260358,5.22894191066907e-08
"R.rosmidF","R.latorbF",0.563735554683897,5.90498126793057e-83
"R.rosmidF","L.rosmidF",0.770023523071375,2.66904309479502e-192
"R.rosmidF","L.supF",0.670773840609374,1.44902527587683e-128
"R.rosmidF","R.cauantCG",0.226386099967346,8.27165141624759e-13
"R.rosmidF","L.LG",0.29898632477918,1.32345159572272e-21
"R.rosmidF","R.isthCG",0.169937393215412,9.23818652095727e-08
"R.rosmidF","L.medorbF",0.516046064429923,1.58540909742365e-67
"R.rosmidF","R.SM",0.472200392910182,2.36708428582757e-55
"R.rosmidF","L.supT",0.236749725466691,6.70078149177644e-14
"R.rosmidF","R.midT",0.27238599015387,4.59393874531007e-18
"R.rosmidF","L.postCEN",0.395929392140565,5.56907487737905e-38
"R.rosmidF","R.latO",0.200655008730275,2.5312608325474e-10
"R.rosmidF","R.parOP",0.523531773208397,8.68270209511915e-70
"R.rosmidF","L.paraCEN",0.507799868896015,4.23631004518754e-65
"R.rosmidF","R.parsTRI",0.700649922296891,5.89401592079846e-145
"R.rosmidF","R.medorbF",0.595700875096292,8.57733142083769e-95
"R.rosmidF","R.CN",0.278551268730388,7.50428941867974e-19
"R.rosmidF","L.INS",0.176705883683033,2.74167822958101e-08
"R.preCEN","L.cauantCG",0.24458428651113,9.24310127438055e-15
"R.preCEN","L.parsORB",0.433729017458964,4.90607689234352e-46
"R.preCEN","R.parsORB",0.399044281108695,1.31951646078058e-38
"R.preCEN","L.preCN",0.616580211015911,2.83919282170684e-103
"R.preCEN","R.ENT",0.100686491649302,0.00163537650290629
"R.preCEN","L.CN",0.383919494036407,1.24506238842066e-35
"R.preCEN","R.periCAL",0.294216365198274,6.09147711876857e-21
"R.preCEN","L.rosantCG",0.261328319492489,1.05597458534779e-16
"R.preCEN","L.caumidF",0.638035572761218,1.11637189359833e-112
"R.preCEN","R.rosantCG",0.174121958157444,4.38389120944237e-08
"R.preCEN","L.latO",0.474366803399157,6.5062683312599e-56
"R.preCEN","L.FUS",0.387275828151769,2.80799872563813e-36
"R.preCEN","R.LG",0.367901631531797,1.20191643960056e-32
"R.preCEN","R.postCEN",0.59617459992609,5.59530537447124e-95
"R.preCEN","L.periCAL",0.293773104115801,7.00974477014121e-21
"R.preCEN","L.SM",0.673452618712274,5.89176384925422e-130
"R.preCEN","L.parOP",0.642848826866688,6.82034516291183e-115
"R.preCEN","L.supP",0.657194777487442,9.82407493552674e-122
"R.preCEN","R.posCG",0.326738431424126,1.02723667688506e-25
"R.preCEN","L.ENT",0.0946187815245877,0.00308801883785617
"R.preCEN","R.FUS",0.412755910695752,1.93683949589904e-41
"R.preCEN","R.supP",0.626489577512527,1.58763951353314e-107
"R.preCEN","R.supT",0.467912281180577,2.9689137394924e-54
"R.preCEN","R.rosmidF",0.499561332807209,9.68461198741092e-63
"R.preCEN","R.preCEN",0.867424797492878,1.59849342289072e-297
"R.preCEN","L.latorbF",0.44828514512558,2.01941765132721e-49
"R.preCEN","L.transT",0.396132957722496,5.07127811487038e-38
"R.preCEN","L.posCG",0.318599140931171,1.83013303583848e-24
"R.preCEN","R.transT",0.457116237551609,1.47830916678041e-51
"R.preCEN","R.preCN",0.644329475879426,1.39539644562613e-115
"R.preCEN","L.preCEN",0.790266558108298,2.15075039655693e-209
"R.preCEN","L.infP",0.655272380805522,8.52746794548024e-121
"R.preCEN","R.infP",0.616616408979044,2.7411761512002e-103
"R.preCEN","R.INS",0.261775241830978,9.32942777444162e-17
"R.preCEN","R.caumidF",0.649374984483024,5.85445086963395e-118
"R.preCEN","R.paraCEN",0.706938897229436,1.13896467037841e-148
"R.preCEN","L.infT",0.431280305330653,1.75487687933648e-45
"R.preCEN","R.supF",0.592757344106242,1.20020609670568e-93
"R.preCEN","L.paraH",0.19171520830694,1.5623911671188e-09
"R.preCEN","L.midT",0.523436084279815,9.28797271517423e-70
"R.preCEN","R.paraH",0.204363569257145,1.16003472857379e-10
"R.preCEN","L.isthCG",0.23342799548683,1.51950014038232e-13
"R.preCEN","L.parsTRI",0.56487606393305,2.3491165592682e-83
"R.preCEN","R.infT",0.413305658784145,1.48155792730942e-41
"R.preCEN","R.latorbF",0.335733135383236,3.84109132620287e-27
"R.preCEN","L.rosmidF",0.574749203192285,6.90724759962805e-87
"R.preCEN","L.supF",0.632845219992849,2.4624437541323e-110
"R.preCEN","R.cauantCG",0.262718429885611,7.17762184178632e-17
